Enrollment,Trial Duration (days),Number of Sites,has_collaborator,blinding_level,protocol_amendment_count,crf_page_count,site_experience_score,country_risk_score,investigator_tenure_years,screen_failure_rate,enrollment_velocity,avg_time_visit_to_entry_days,edit_check_density_per_domain,historical_query_resolution_time_days,sdtm_domain_count,complex_derivations_flag,external_data_feeds_count,Study Status_COMPLETED,Study Status_TERMINATED,Study Results_NO,Study Results_YES,Sex_ALL,Sex_FEMALE,Sex_MALE,Sex_UNKNOWN,Age_ADULT,"Age_ADULT, OLDER_ADULT",Age_CHILD,"Age_CHILD, ADULT","Age_CHILD, ADULT, OLDER_ADULT",Age_OLDER_ADULT,Phases_EARLY_PHASE1,Phases_NOT_REPORTED,Phases_PHASE1,Phases_PHASE2,Phases_PHASE3,Phases_PHASE4,Intervention Type_BEHAVIORAL,Intervention Type_BIOLOGICAL,Intervention Type_COMBINATION_PRODUCT,Intervention Type_DEVICE,Intervention Type_DIAGNOSTIC_TEST,Intervention Type_DIETARY_SUPPLEMENT,Intervention Type_DRUG,Intervention Type_GENETIC,Intervention Type_OTHER,Intervention Type_PROCEDURE,Intervention Type_RADIATION,Allocation_NON_RANDOMIZED,Allocation_RANDOMIZED,Allocation_UNKNOWN,Primary Purpose_BASIC_SCIENCE,Primary Purpose_DEVICE_FEASIBILITY,Primary Purpose_DIAGNOSTIC,Primary Purpose_ECT,Primary Purpose_HEALTH_SERVICES_RESEARCH,Primary Purpose_OTHER,Primary Purpose_PREVENTION,Primary Purpose_SCREENING,Primary Purpose_SUPPORTIVE_CARE,Primary Purpose_TREATMENT,Primary Purpose_UNKNOWN,therapeutic_area_CARDIOVASCULAR,therapeutic_area_IMMUNOLOGY,therapeutic_area_INFECTIOUS DISEASE,therapeutic_area_METABOLIC,therapeutic_area_NEUROLOGY,therapeutic_area_ONCOLOGY,therapeutic_area_OTHER,therapeutic_area_PSYCHIATRY,therapeutic_area_RESPIRATORY,sponsor_type_ACADEMIC_GOVT,sponsor_type_INDUSTRY
0.43034568,-0.04238513,0.082865864,-0.0077997046,-0.04434059,-0.061717898,0.024151774,-0.022943737,-0.0024174694,-0.014133064,0.0058215056,0.016455155,-0.022507349,-0.1382158,-0.02516615,-0.015925616,-0.0066760927,-0.038732678,-0.097090006,-0.012560487,0.0043357937,0.0022153805,0.0023252773,-6.9290516e-05,0.0026947958,0.0,-0.00016099463,8.980926e-05,-2.4748475e-05,-0.00040803174,-0.00016725763,1.4661221e-06,0.00041929152,-0.103934705,-0.008852175,-0.12804964,-0.027696576,0.017182218,0.004981168,-0.023169138,-0.00017433669,-0.002732093,0.002683223,0.003409883,-0.08400275,-0.00072633656,-0.00054285163,-0.2640197,0.00016466441,0.01920449,-0.11345182,-0.008147914,0.00012855309,-4.338818e-06,0.0014406246,0.0,-0.00011052742,-4.5317305e-05,-0.00032554747,0.00069834245,0.0008656546,-0.011598272,0.025239233,-2.9370425e-05,-0.00014303785,-0.00021993672,-0.00042091508,0.00013296996,0.00025575378,0.001457842,4.3583786e-06,-0.0006300379,-0.0008566279,-0.0011816383
0.21779099,-0.09142903,0.2541352,-0.0024422673,-0.036605023,0.011806736,0.38117903,-0.024108874,-0.00077747623,-0.001530303,-0.0004883851,0.019489763,-0.01779332,0.43215537,-0.004682309,0.036982868,0.00076997245,-0.03399198,-0.077784814,-0.0072052656,-0.00091182673,7.499978e-05,0.001478811,-0.00011169996,0.0013873788,0.0,-0.0004512598,0.00011400272,-7.4600384e-06,-0.00063070597,-0.0001230468,5.4976335e-06,0.00036474198,0.020912904,-0.0064294683,-0.054611575,0.17887701,0.019193226,-8.568214e-05,-0.02783103,-0.0003590079,-0.0007074333,0.00261117,0.003536651,0.02545169,-0.00065534236,0.003171816,0.0111046815,0.0004337698,0.03159842,-0.18405984,-0.0044484218,0.00020450664,-4.4329404e-06,0.0052124118,0.0,-7.520535e-05,0.00046790967,-0.0011816385,0.00046373165,0.0006672854,-0.0038008413,-6.3290514e-05,0.00015973143,-0.00014334517,-9.839177e-06,-0.00039572292,0.00019199835,-0.0020142433,-0.011811903,8.920879e-06,-0.00038834408,0.0021336323,4.9891678e-05
-0.45234248,0.1967995,0.3690924,0.0039398447,-0.031533435,-0.0056131217,0.1235479,0.0077785915,-0.005800831,-0.015795033,-0.048636194,-0.043125182,0.013072968,0.07099004,0.0074892943,-0.0016241029,0.000783625,0.006225975,0.33852252,0.058044776,0.0048826365,-4.111827e-05,-7.776673e-05,0.0008586186,0.0003184478,0.0,-0.000966461,0.00036433607,-2.0907393e-05,-0.0001407699,2.541662e-06,4.5926976e-05,0.0007586879,0.031318042,-0.0058445325,0.13517681,-0.030918086,0.0124647785,0.0027256426,-0.02443507,-0.00043953236,-0.0021407756,0.002665125,0.0054119364,0.022177389,-0.00079651835,0.0052135196,0.016498433,0.00039928427,0.04249705,-0.14748111,-0.0036540483,0.00046558413,-4.4380067e-06,0.000656497,0.0,-0.00017876101,0.000118502205,-0.0009583879,-3.1270625e-05,1.9317948e-05,0.0017883966,-0.00012986048,-3.6158133e-05,-0.0003166729,2.2663326e-05,-0.00038549324,0.0013971563,0.0003627961,0.0003241721,4.3583786e-06,-0.00017532332,0.0042292224,0.0003534222
-0.09726047,-0.20140614,-0.36663973,0.009324509,-0.053412285,-0.03750501,0.1687273,0.009541485,-0.00634111,-0.0047426275,-0.011084908,-0.003168123,-0.010107237,-0.11293477,0.007674051,-0.016115723,-0.0009608121,0.0067512356,-0.1272169,-0.017996399,-0.0033785133,-0.00028883995,5.5968892e-05,-4.471386e-05,0.0017178233,0.0,-0.0007763299,-0.0045948685,-1.5719834e-05,-0.0007596593,0.00043991837,6.473536e-06,0.0008153944,0.025001679,-0.0040606516,0.19659899,-0.01756418,0.015223097,0.004097812,-0.02058036,-0.0003257796,-0.001094513,0.0021750464,0.0074003325,0.036732957,-0.0006076904,0.0030506137,0.015995845,0.00040676625,0.040821444,-0.15421921,-0.0033419544,0.0005368486,-4.338818e-06,0.0007611855,0.0,-0.00067104853,-0.0004869872,-0.0011816466,0.00064122817,-0.0028851372,-0.004528546,-9.7748234e-05,-4.8444927e-05,-0.00011219829,-0.00014340627,-0.0002043751,0.00025832426,-0.00031082245,0.0023006247,4.3583786e-06,-0.0002930605,-0.007413609,-0.000109714274
-0.7638106,-0.45094243,-0.29810128,-0.0077447663,-0.0633456,-0.045162953,-0.030000554,-0.020706687,-0.0052473936,-0.048573937,-0.0080742035,0.01509595,0.0049389005,-0.22193061,-0.034027517,-0.026649904,-0.0011667956,0.02881768,-0.17198052,-0.024481343,-0.002784256,0.00013848435,-0.009609214,-0.0009310089,0.0004108789,0.0,-0.0009706996,-0.011082189,-3.069978e-05,0.000112033,-0.0018055011,-0.00010190209,0.0006076268,-0.1790515,-0.007184619,-0.15318488,-0.023432704,0.015498436,0.005309393,-0.026175095,-9.885291e-05,-0.0057344055,0.0019614482,0.0045590918,0.039875776,-0.00079942576,0.003303043,0.009908467,0.00020591197,0.03177184,-0.117541805,-0.00052165054,0.00036366004,-4.338818e-06,-0.021461718,0.0,-0.00060505996,-0.0004493866,-0.00087010383,0.00044449445,-0.00013061028,-0.015756056,-0.00012367938,-3.1816293e-05,-0.00010898764,-0.0010345911,-0.00028197016,0.00030551857,0.00273998,0.0046295067,-2.5544621e-05,-0.00012346516,-0.010556224,-8.528108e-05
-0.46551326,-0.34319103,-0.34311414,0.0045421273,0.3672921,-0.03497491,0.056275234,-0.018827586,-0.0043722065,-0.009518229,0.05290569,-0.04699426,-0.032372728,0.09595609,0.03288647,-0.020225218,0.005437825,0.017244538,0.3661219,0.04829493,-0.0030570237,-0.0020663235,0.0021423982,-0.0019241803,0.004292599,0.0,-0.0005153987,-0.00043418503,2.8691242e-05,0.00014324735,-0.0004394861,-4.9750397e-06,0.0006525277,0.03267947,-0.0030479373,0.22178409,-0.022635078,0.019093154,0.003281278,-0.02088018,-0.00022651847,-0.0012268363,0.0026203836,0.0068571316,0.045518532,-0.00079444755,0.0037420136,0.017037207,0.00044582918,0.038012546,0.20743237,0.0029568905,0.00010160932,-4.338818e-06,0.0010539034,0.0,-0.00027272297,0.0021127614,0.016945047,0.00050873135,-0.00030866647,-0.021492029,-0.0002968561,-3.9832128e-05,-0.00010288941,-0.00027790733,-0.0008402742,-0.026370192,-0.009165984,0.0091110235,0.00015774755,-9.1542635e-05,0.012597394,0.0015435221
0.49399242,-0.018736592,0.23695691,0.0022176981,0.30710834,0.047226284,0.38925534,-0.015521128,-0.008663116,-0.003822766,-0.018662822,0.06619231,-0.0011439145,0.47670907,-0.023543663,0.020759862,0.0038841753,-0.032160453,-0.081952885,-0.010984431,0.0010394438,0.0005792579,-0.0039538974,0.0011579735,0.0013070187,0.0,0.0002788201,-0.0030545644,3.1920983e-06,-3.4828226e-06,7.3968426e-05,-6.40255e-05,0.00027603406,0.011804381,-0.005274433,-0.057166588,0.21092582,0.0146495225,-8.580872e-05,-0.012358401,-0.00043028741,0.00047344062,0.0013028355,0.002648981,0.017031109,-0.00033887135,0.001416763,0.008898993,0.00040464065,0.019391619,0.18769826,0.001454874,0.00019108283,-4.4329404e-06,9.27993e-05,0.0,-9.12456e-05,-3.079509e-05,-0.00069678825,-8.4826315e-05,-0.0010853038,0.00072747056,-9.23962e-05,-4.679305e-05,-0.0001384965,9.952105e-05,-0.0011669754,0.00026817858,-0.0005951993,0.0054147136,8.5230895e-06,-0.00048929814,0.0015561219,-5.2679476e-05
-0.12632605,-0.2136055,0.31781098,0.015127411,0.27196944,-0.004507853,0.022670722,0.015487079,0.013477859,-0.016100675,-0.006587404,0.01424771,-0.023270145,0.18234068,-0.04141006,-0.03237026,0.0060527157,0.0037337348,-0.11336627,-0.014663007,-0.0023725422,0.00046140474,0.00036086157,0.0004251141,0.0029953397,0.0,-0.0013425767,-0.00028871678,3.227906e-05,-0.0014248717,-7.83633e-05,2.1554999e-05,0.0008336263,0.024667915,-0.0053177215,0.15158416,-0.012895889,0.017041713,0.0036449938,-0.024676276,-0.00034250307,-0.0010351593,0.0023522493,0.0044477875,0.024051817,-0.00012922254,0.0040455763,0.014187129,0.00032782074,0.034985352,0.24384257,0.0033561331,0.00020925138,-4.4329404e-06,0.00015760993,0.0,-0.0003333618,-4.7814166e-05,-0.0007650919,0.0006787301,-5.58343e-05,0.0012283071,-0.00025479292,-5.655523e-05,-9.755861e-05,0.000115964074,-0.0006664775,0.00023388409,-0.013121149,-0.013310684,0.00017142916,-0.0003345297,0.0042512473,0.00020249176
-0.47118732,-0.18510999,-0.19607674,0.0010711343,-0.04954583,-0.013537504,-0.33724865,-0.032646228,0.0025923643,0.045830447,-0.037561014,-0.08402115,-0.005329508,-0.325893,0.08046631,-0.011676387,0.007647001,-0.01753532,0.37439385,0.06395707,0.002839069,-0.00013692571,0.0016543529,-0.0013991948,0.0015745998,0.0,-0.00080509257,0.002608835,-1.4065759e-05,0.0005070946,-0.004985521,7.4755386e-05,0.001094655,0.025186198,0.015121443,-0.14497618,-0.024755394,0.017416574,0.0054658386,0.1784038,-0.00022582833,-0.00266271,0.0024462086,0.0044088196,-0.022921031,-0.0007439729,0.0024129418,0.011144278,0.0011425075,-0.14956585,-0.09801769,0.001390901,-7.90405e-05,-4.338818e-06,0.001262773,0.0,-0.0002290866,-0.000116014126,-0.00026823604,1.0919977e-05,-0.0005730919,0.0023555371,-0.00016902338,1.1536685e-05,-0.00011688927,-0.0004150667,-0.00026280497,0.00095596816,0.0014916697,0.0034254394,7.343631e-06,-0.0001839289,0.0027538529,-0.0027801925
-0.109440476,0.01906509,-0.17070468,-0.0045395144,-0.069907725,-0.027935542,-0.3451483,-0.017997041,-0.0014198835,-0.01213114,-0.027155146,-0.02706919,-0.04302905,-0.3489414,-0.025956841,-0.111831844,-0.00043291828,-0.017230991,-0.11444487,-0.011591882,-0.0019754798,-0.001983176,0.0032028758,-0.00014476126,0.0026727314,0.0,-0.00015938676,0.00021495397,-5.2950563e-06,-0.00059384777,-0.0010112732,7.4755386e-05,0.0012933441,0.012978879,0.014342898,-0.12835626,-0.02202976,0.019827122,0.00675395,-0.010497578,-0.00017169042,-0.0022055735,0.0025291264,0.0035942795,0.023760132,-0.00047174512,0.002506572,0.008194313,0.00031732713,-0.19303621,-0.11432016,0.0020034972,0.00034653692,-4.338818e-06,0.000973229,0.0,-0.0002953957,-0.000111616435,-0.0006772428,0.0005375033,-0.00028212543,0.004949146,-9.759759e-05,-9.5019277e-07,-0.00013245549,-0.00011863955,-0.00015350105,-0.00082648307,0.00042602772,0.0020490573,7.343631e-06,-0.0001962331,0.0028616413,0.00014788618
0.16971146,0.00071538094,-0.39030686,0.012994466,0.30580816,-0.0033432615,0.32713255,0.010472447,-0.001805539,-0.007719954,-0.021703603,0.0042531923,0.050097883,0.44557896,-0.0064799036,0.020084085,0.006013138,0.01049523,-0.07062117,-0.011743822,0.0038445012,0.0060466477,-0.0035636858,0.0011683261,0.0013243785,0.0,-0.00022426916,0.0011103657,1.8156874e-05,-0.0014219653,-2.718637e-05,1.2668095e-06,0.00030541926,0.01943921,-0.002847419,-0.07234441,0.25839233,0.012086104,2.6768364e-05,-0.01786478,-0.00034768326,-0.0016731154,0.0020075273,0.004735519,0.025174405,-0.00045786228,0.0019081462,0.010339947,0.00031097574,0.034568503,0.18189083,0.0005260379,0.0003596177,-4.4329404e-06,-0.00038252567,0.0,-7.378069e-05,0.00043239893,-1.5256075e-05,0.00018581568,0.002192213,0.0011279278,-0.0002308001,-4.211637e-05,-0.0001302665,0.0001312398,-0.0013249511,0.0001044809,-0.011148073,-0.01561208,0.00017142916,-0.00063283514,-0.015071435,-8.258459e-05
0.27080974,0.19939312,-0.41524217,-0.001535664,-0.04746933,-0.018442128,-0.3520228,0.0035062325,0.0014580789,0.002138243,-0.022345949,-0.024374524,-0.012808801,-0.38872343,-0.02704632,-0.01557164,0.000426357,-0.029160257,-0.07848723,-0.011864207,-0.0016037854,-0.0009594656,0.0034076096,0.00048598147,0.0021077155,0.0,-0.00022333057,-0.0060176402,-0.00044704377,-0.0006479327,0.011746674,9.758849e-06,0.00075909664,0.018205648,0.024206938,-0.13870855,-0.021432098,0.021808662,0.011682253,-0.015439476,-4.4782784e-05,-0.002026247,0.0024102447,0.004168735,0.04317521,-0.0010584234,0.0011298686,0.008642287,0.00014840906,0.04654894,-0.117437325,-0.0029614095,0.00028981682,-1.9623727e-05,0.0010443369,0.0,-9.186075e-05,-0.0010518682,-0.0003569838,0.00026681635,-3.055577e-05,0.008771178,-8.858976e-05,-3.788157e-05,-0.0002850449,-6.6683533e-06,-0.00054213376,-2.5832325e-05,0.0004471151,0.0010402276,7.343631e-06,-0.0005264217,-0.0039311303,-0.00015370497
-0.15668195,-0.03172999,0.3225969,-0.005990683,-0.0391834,-0.011413121,0.1336216,-0.009034177,-0.0022206365,-0.005931055,0.026728665,-0.024567999,-0.014889203,-0.12676586,-0.009460735,-0.028836032,0.0013247461,0.015099992,-0.13792908,-0.022816503,-0.0036999504,-0.00027836877,0.0014750358,-0.000112297974,0.0011869633,0.0,-0.0003805705,0.00079037127,-9.801229e-07,-0.0011400036,0.009974091,8.9030045e-06,0.0006907148,0.016182015,-0.0055269185,0.21042688,-0.01713067,0.018115403,0.0039844764,-0.017710783,-0.00021033509,-0.00083426177,0.002974111,0.0056156665,0.03681707,-0.0011623119,0.0021694414,0.016886106,0.0003948634,0.043220527,-0.16059607,-0.0052515613,8.9799e-06,-4.338818e-06,0.00095165684,0.0,-0.00068004505,-5.0189126e-05,-0.0020527833,0.00076725415,-0.0030291118,-0.006027279,-9.06462e-05,-3.6878486e-05,-0.00014364655,6.7298286e-05,-0.00028588396,0.00047781688,0.00044292686,0.0019503849,7.954296e-06,-0.00036165325,-0.010705496,-0.00023697052
0.24667417,-0.020561786,0.3267675,-0.0028192904,-0.032090805,0.043799464,0.37977427,-0.016248167,0.0006403031,-0.009485598,-0.014753951,0.02974528,-0.0030264666,0.5526577,-0.0070953504,0.03122443,-0.00016083472,-0.04513307,-0.083576486,-0.012114958,-0.0015347332,7.869788e-05,0.0009990231,-0.00024142952,0.0007118735,0.0,-0.00034131625,-2.0852633e-05,-7.686521e-06,-0.00050263316,-8.9088746e-05,5.4976335e-06,0.00032347557,0.017301658,-0.0051332326,-0.0454262,0.21502613,0.017745953,-6.876982e-05,-0.019356834,-0.00023443166,-0.00071416085,0.0026242244,0.003862895,0.02063758,-0.00065966934,0.003971227,0.009079416,0.00043953612,0.027694488,-0.1489788,-0.004362453,0.00029675185,-4.4329404e-06,0.0003775465,0.0,-8.501003e-05,-2.2292224e-05,-0.0017324005,0.0003217852,0.000825868,-0.0005466265,-0.00016715747,0.00015973143,-0.00014517372,2.4320096e-05,-0.00040281116,0.0002513243,-0.0007408992,0.0017873541,8.920879e-06,-0.000528384,0.0022716753,1.0194781e-05
0.31947598,-0.04598613,0.40501434,0.0035134258,-0.030748727,0.00933257,0.12374606,-0.0033814998,0.015745334,0.010595828,-0.0012029107,0.03943852,-0.043624107,0.057838395,0.0035589947,-0.016865838,-8.3094026e-05,0.005387924,0.32051528,0.038998283,-0.00044395294,-5.5790297e-05,0.0015395372,-0.0006284448,0.001452142,0.0,-0.00056374416,-0.00011189875,-1.2398559e-05,-0.0006500657,1.0579891e-05,5.089225e-06,0.00038667888,0.018227756,-0.004787692,0.124466956,-0.02524012,0.022711823,0.0029466033,-0.009460746,-0.00031684118,-0.002030764,0.002095594,0.0031566983,0.027117457,-0.00046769134,0.0039039005,0.016941637,0.0003773276,0.032045867,-0.15295897,-0.007193058,0.00027720656,-4.4380067e-06,0.0011750718,0.0,-5.982489e-05,-2.2631844e-05,-0.0013216425,0.00056056737,0.00014292591,0.0012698463,-0.00045089977,-3.2265667e-05,-0.000142695,0.00015622722,-0.00010992398,0.0004282818,0.00026159873,0.0029399202,4.3583786e-06,-0.00039276513,0.0041564223,0.00029152044
0.23708452,0.15372404,-0.39636314,0.003107772,-0.07540318,-0.011430483,-0.3062423,0.0069509507,-0.002854452,-0.005256093,-0.012334319,-0.01121793,-0.0075450838,-0.35107315,-0.011719752,-0.08185347,-0.0065268613,-0.025247363,-0.07738533,-0.010860077,-0.001679447,-0.00013687983,-0.013492102,-0.00730249,0.0017123068,0.0,0.0003166912,0.002506824,-0.00012523863,-0.0008080847,-0.0007684996,9.803451e-06,0.00077905343,-0.06819131,-0.022819484,-0.12187226,-0.024466822,0.021620879,-0.10015656,-0.01423093,-4.1851585e-05,-0.008953829,0.0024898534,0.004227767,-0.06315322,-0.0015246335,-0.001469177,0.00938664,0.000121814126,0.040796883,-0.096579514,-0.00040269617,3.6455313e-05,-1.9623727e-05,0.0010401877,0.0,-0.00019073638,-0.000262167,-0.00036682957,0.00063928467,-0.0007517826,-0.010160021,-0.00029947414,-3.50655e-05,-0.00030228746,-0.00010746545,-0.00044213264,-0.00022520944,6.19263e-06,0.0010624509,2.927352e-06,-0.00090740464,-0.009280416,-0.00011907299
0.30620337,-0.042681675,0.525964,-0.01316395,-0.045154754,0.024495596,-0.093736514,0.011800019,0.011087898,-0.0076659406,-0.0055919793,0.04406147,-0.0389642,-0.14621745,0.015562217,0.039514106,0.0036242404,-0.031017639,-0.10833675,-0.0122856395,-0.0039164517,-0.0004207031,0.0017333638,-0.005153112,0.0021458927,0.0,-0.0003623275,3.3748234e-05,-1.3127514e-05,-0.00072401937,-0.00014992306,8.150519e-06,0.00022957483,-0.074838966,-0.010501735,-0.12070241,-0.02518371,0.03771702,0.005280525,-0.014227136,-0.00022664072,-0.005851869,0.003204595,-0.38165513,-0.06623443,-0.00058586674,0.00034193776,0.014125887,0.00036113462,0.009953459,0.21734573,0.0037750816,0.00011546719,-4.338818e-06,0.003133866,0.0,-0.000111982525,-5.2607844e-05,-0.00015981014,0.00044802995,-0.00048300816,-0.015596072,-0.00018733158,-4.9616392e-05,-0.00011209521,-0.003835651,-0.00042726076,0.00020015515,0.00027432354,0.0041832905,2.6882908e-06,-0.0006375615,0.0029055376,0.0015641003
0.40300244,0.079939,0.32124475,-0.0070834192,0.17623323,0.031282235,0.33442584,-0.020682575,0.0072143124,-0.011267662,-0.0054883454,-0.0006045497,0.008715544,0.4238938,-0.006670358,0.0067793517,0.00042070303,-0.04405622,-0.06613391,-0.010371855,-0.004583663,0.0003903234,0.001146051,-0.00050024077,0.0011880678,0.0,-0.0001629113,-0.0011428108,1.3762705e-05,-0.0011649126,7.257481e-05,8.567639e-06,0.00033808456,0.016330065,-0.0052605323,-0.05703782,0.20472555,0.016367316,-0.00045088626,-0.015423519,-0.00026258643,-0.0006114903,0.0016366034,0.0030711098,0.016133258,-0.0003635065,0.0027350143,0.004543796,0.00036129018,0.02669031,0.19305125,0.0011493163,0.00044312092,-4.4329404e-06,4.835138e-05,0.0,-9.2939306e-05,-1.3250134e-05,-0.0014067842,0.00029890533,0.00060749106,0.00046420176,-8.551209e-05,-4.899162e-05,-0.00019317982,0.0001344877,-0.00053910963,0.00027813087,-0.0013488214,0.0024672826,0.00017362477,-0.0005550264,0.003298665,7.625738e-05
0.44698125,-0.045153834,0.3468992,-0.003898924,-0.044122588,-0.011280233,0.13342653,-0.010590652,0.0011718018,-0.005697379,-0.01645228,0.012935688,0.06340087,0.059022665,-0.007841972,0.027888892,0.0013788001,-0.0053532724,-0.087038666,-0.013469322,-0.0013306623,-0.0002944802,0.00065205316,-0.00022798628,0.00082709634,0.0,-0.0003549171,0.00035222786,-6.2109266e-06,-0.0006088933,-6.911728e-05,1.5585907e-05,0.0002281776,0.022829656,-0.0055489684,0.15554069,-0.02502646,0.021025842,0.0010317463,-0.024035364,-0.0004835606,-0.0003911003,0.0022605816,0.0062547247,0.035386205,-0.0005892382,0.002534262,0.016558154,0.00031343414,0.02812733,0.22687869,0.0030420579,0.00020771992,-4.338818e-06,0.0018497218,0.0,-7.599031e-05,-4.7500347e-05,-0.0007113251,0.0003208929,0.0005115026,0.002529809,-6.692576e-05,-5.8053392e-05,-0.00014453167,7.572893e-05,-0.00061877194,0.00023226147,0.00018759102,0.0019519741,7.954296e-06,-0.0003701489,0.003555041,5.6579447e-05
-0.18623057,-0.61466306,-0.21993633,-0.007682075,-0.08465428,0.0006057278,-0.2477314,-0.017673088,-0.015955754,-0.012259275,-0.02043215,-0.014012444,-0.03029597,-0.39587474,0.0055192304,0.009065504,0.0033882137,0.014776119,-0.11486567,-0.01995445,-0.0017786762,-0.00023176771,-0.0003380758,0.00010094841,0.00089709135,0.0,-0.00018982461,0.0026450758,-3.2911237e-05,-0.0005497527,-0.0016696693,1.4517677e-06,0.0006543495,0.025090743,0.0282629,-0.13030389,-0.024522832,0.020037675,0.0054726466,0.24719483,-0.00015534842,-0.004130275,0.002891617,0.004317429,-0.027683437,-0.0010470405,0.00187717,0.0086663505,0.00013359103,0.027978152,-0.10655995,-0.005363832,0.0003116213,-4.338818e-06,0.0009425562,0.0,-0.00018345733,-0.00021693663,-0.00040163958,0.0004486842,0.00028459364,0.0051435246,-0.0003150403,-2.9607658e-05,-9.335521e-05,-0.002108155,-0.00021559435,0.0006973366,0.0002026799,0.0020690367,-0.00017757795,-5.9484973e-05,-0.0027482694,-0.000154262
0.24674796,0.0040974077,-0.42390522,-0.0018445341,0.030007511,0.01467126,-0.12715444,-0.021263234,-0.011058344,0.021666553,-0.016723849,0.06113633,0.020126745,-0.14256978,-0.012195887,-0.014716528,0.0036692605,0.015466555,0.37085277,0.059355326,0.0065731984,0.00286134,0.004226201,0.00023375245,0.0033904272,0.0,-0.00035528975,0.0010495987,-0.00011145568,-0.0001667168,-0.0011035732,1.2722667e-06,0.00024101867,0.01722143,-0.005909771,0.22998129,-0.020203328,0.027604798,0.006154646,-0.029434599,-0.0001008766,-0.003974846,0.0029036053,0.008109586,-0.14517371,-0.0011103356,0.00086723635,-0.1884187,-5.414831e-05,0.02326435,0.16036521,0.0039588264,0.00020528272,-4.338818e-06,0.0025149952,0.0,-0.00010322545,-0.00057266885,0.025097443,-0.00015119404,0.0014700161,-0.007756489,-0.00020258264,-2.4123236e-05,-0.0001290508,-6.645439e-05,-0.00022401338,-0.00035160338,0.00202656,0.001469993,4.3583786e-06,-0.00054901786,-0.015722228,-0.00022488205
0.4574579,0.067249626,0.3013285,0.012545754,0.30536646,0.07111336,0.37480468,0.014701991,0.0061225337,-0.01098639,0.016012814,0.04525106,0.0015158168,0.49954548,0.03257659,0.011444049,0.00038681857,0.028139476,-0.055611234,-0.008084915,-0.0024983417,-0.0003962238,-0.0036253065,-0.001243455,0.0020556464,0.0,-0.00014091602,-0.0037188872,-8.0040286e-07,-0.0014180996,0.0007145955,-1.4711283e-05,-0.00023225277,0.013743696,-0.0049721114,-0.056450084,0.20581451,0.015183744,0.0014687668,-0.0012427864,-0.0002839624,-0.00015381625,0.0012374085,0.0025778713,0.008484229,-0.0004342794,0.0019623798,0.0038473315,0.0003983209,0.02702103,0.22070447,0.001180707,0.00043109898,-2.0408525e-05,0.00042928522,0.0,-6.1007868e-05,-0.00017395258,3.204448e-05,0.00026038097,0.0005655137,0.0010713387,-0.00027846333,-3.821575e-05,-0.00026902178,0.00042350998,-0.00082517625,0.00019724504,-0.0005075031,0.0037979626,8.5230895e-06,-0.0005857538,-0.0011435993,-6.185798e-05
0.21592379,0.18829668,0.43407327,0.0020427417,-0.03585095,-0.007871656,-0.26210266,-0.02980139,-0.0015920657,-0.0042851157,0.0123927435,-0.030595122,-0.00027602393,-0.32036808,0.04449148,-0.018660497,-0.0014647993,-0.01746083,-0.10006202,-0.013680053,-0.0021786988,-0.00012393158,0.0036894453,0.00040975172,0.00096921064,0.0,-0.0004626321,0.0005043974,-0.00011222674,-0.0007355708,-0.0002908346,8.2370134e-05,0.00056926865,0.016959036,0.024146127,-0.12781535,-0.014823978,0.026108127,0.005548154,-0.019457644,-0.00018046061,-0.0010630027,0.0023815618,0.0031141643,0.025428873,-0.0010124625,0.0019067143,0.009443203,0.00033840715,-0.22222784,-0.1210405,0.00071628124,0.000107925676,-1.9623727e-05,0.0014461979,0.0,-0.00017768262,-0.0003949137,-0.0003640846,0.00025328074,-0.0010873618,0.003734929,-9.017406e-05,-6.896559e-06,-0.00022088492,-5.6678648e-05,-0.0005260367,0.000117497715,0.00020852163,0.00054379454,8.920879e-06,-0.000316964,0.0031553532,0.00020278734
-0.4840057,-0.058655486,-0.43833843,-0.002638804,-0.046577495,-0.009096766,0.3265097,-0.024672603,0.012155646,0.0063489825,0.021332089,-0.0542702,0.01478762,0.20110002,-0.043884244,-0.020284772,0.0015811842,-0.0018669742,0.24600047,0.037002545,6.532045e-05,-3.039487e-05,0.0019613977,-0.0004145328,0.0026927774,0.0,-0.00029740809,0.0005683633,-0.00021567274,-3.1506515e-05,-0.0017551758,3.833068e-06,0.00075085525,-0.1693301,-0.0024431378,-0.09969608,-0.043031614,0.013484947,0.0020564615,0.1549525,-0.000289296,-0.004682082,0.0017242288,0.0047671087,-0.017599208,-0.0006328243,0.003763782,0.01851364,0.00031311897,0.035848245,-0.1374786,-0.0026400841,0.00032175757,-4.4329404e-06,0.00067003793,0.0,-0.0001109649,-0.0004888195,-0.0008075925,0.00012716421,0.00026177938,0.003510558,-7.1032984e-05,-3.504651e-05,-0.00014200075,-0.00013418923,-0.00024604186,0.0024594471,0.0014722772,0.00070799596,3.5380172e-06,-0.00028373953,-0.005259063,9.3990486e-05
